<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,D,20131113,000000,142590.0000000,142840.0000000,140040.0000000,141500.0000000,982412
SPFB.RTS,D,20131114,000000,141510.0000000,144400.0000000,141510.0000000,144000.0000000,1040306
SPFB.RTS,D,20131115,000000,144050.0000000,144970.0000000,143210.0000000,144780.0000000,913712
SPFB.RTS,D,20131118,000000,144780.0000000,146940.0000000,144640.0000000,146550.0000000,792665
SPFB.RTS,D,20131119,000000,146520.0000000,146650.0000000,144130.0000000,144580.0000000,782123
SPFB.RTS,D,20131120,000000,144510.0000000,144880.0000000,143270.0000000,143510.0000000,871701
SPFB.RTS,D,20131121,000000,143480.0000000,143800.0000000,142110.0000000,143800.0000000,897723
SPFB.RTS,D,20131122,000000,143700.0000000,145110.0000000,143040.0000000,145090.0000000,739256
SPFB.RTS,D,20131125,000000,145100.0000000,145470.0000000,142810.0000000,143270.0000000,703910
SPFB.RTS,D,20131126,000000,143290.0000000,143580.0000000,141270.0000000,142620.0000000,860424
SPFB.RTS,D,20131127,000000,142600.0000000,142600.0000000,140330.0000000,141040.0000000,934043
SPFB.RTS,D,20131128,000000,141060.0000000,141550.0000000,140110.0000000,140620.0000000,556954
SPFB.RTS,D,20131129,000000,140580.0000000,141390.0000000,139260.0000000,140590.0000000,941783
SPFB.RTS,D,20131202,000000,140590.0000000,141550.0000000,138500.0000000,138760.0000000,814682
SPFB.RTS,D,20131203,000000,138730.0000000,139150.0000000,136210.0000000,137190.0000000,1167363
SPFB.RTS,D,20131204,000000,137210.0000000,138000.0000000,135840.0000000,137160.0000000,1209019
SPFB.RTS,D,20131205,000000,137210.0000000,137770.0000000,135530.0000000,135760.0000000,968359
SPFB.RTS,D,20131206,000000,135790.0000000,139370.0000000,135770.0000000,139310.0000000,1253482
SPFB.RTS,D,20131209,000000,139340.0000000,141410.0000000,138460.0000000,140980.0000000,1006029
SPFB.RTS,D,20131210,000000,140930.0000000,143300.0000000,140010.0000000,140400.0000000,61835
SPFB.RTS,D,20131211,000000,140420.0000000,141100.0000000,138540.0000000,138740.0000000,89232
SPFB.RTS,D,20131212,000000,138600.0000000,140020.0000000,138000.0000000,139190.0000000,254658
SPFB.RTS,D,20131213,000000,139180.0000000,139690.0000000,138400.0000000,139350.0000000,279415
SPFB.RTS,D,20131216,000000,139160.0000000,141300.0000000,138270.0000000,140990.0000000,848425
SPFB.RTS,D,20131217,000000,140950.0000000,142130.0000000,140850.0000000,141600.0000000,749971
SPFB.RTS,D,20131218,000000,141660.0000000,144840.0000000,140660.0000000,144680.0000000,943789
SPFB.RTS,D,20131219,000000,144690.0000000,145200.0000000,143180.0000000,143640.0000000,792390
SPFB.RTS,D,20131220,000000,143680.0000000,143950.0000000,142610.0000000,143810.0000000,610439
SPFB.RTS,D,20131223,000000,143830.0000000,146280.0000000,143820.0000000,145720.0000000,607735
SPFB.RTS,D,20131224,000000,145670.0000000,146410.0000000,145520.0000000,145970.0000000,300168
SPFB.RTS,D,20131225,000000,146000.0000000,146200.0000000,144820.0000000,145020.0000000,218745
SPFB.RTS,D,20131226,000000,145050.0000000,145950.0000000,144860.0000000,145000.0000000,204484
SPFB.RTS,D,20131227,000000,144990.0000000,145940.0000000,144490.0000000,144840.0000000,296392
SPFB.RTS,D,20131230,000000,144790.0000000,145260.0000000,144080.0000000,144590.0000000,269716
SPFB.RTS,D,20140106,000000,144450.0000000,144450.0000000,138020.0000000,138470.0000000,536699
SPFB.RTS,D,20140108,000000,138510.0000000,139860.0000000,138300.0000000,138530.0000000,408911
SPFB.RTS,D,20140109,000000,138560.0000000,139670.0000000,137210.0000000,137760.0000000,527270
SPFB.RTS,D,20140110,000000,137800.0000000,140470.0000000,137800.0000000,140330.0000000,687776
SPFB.RTS,D,20140113,000000,140210.0000000,141140.0000000,138020.0000000,138220.0000000,664988
SPFB.RTS,D,20140114,000000,138170.0000000,139640.0000000,137350.0000000,139580.0000000,872283
SPFB.RTS,D,20140115,000000,139600.0000000,140800.0000000,139250.0000000,140610.0000000,769241
SPFB.RTS,D,20140116,000000,140650.0000000,140850.0000000,138760.0000000,139230.0000000,789179
SPFB.RTS,D,20140117,000000,139230.0000000,141030.0000000,138730.0000000,139310.0000000,803971
SPFB.RTS,D,20140120,000000,139290.0000000,139980.0000000,138780.0000000,139770.0000000,480527
SPFB.RTS,D,20140121,000000,139820.0000000,140490.0000000,138510.0000000,139070.0000000,790345
SPFB.RTS,D,20140122,000000,139090.0000000,139640.0000000,138300.0000000,139480.0000000,629113
SPFB.RTS,D,20140123,000000,139470.0000000,139750.0000000,135740.0000000,136200.0000000,949786
SPFB.RTS,D,20140124,000000,136250.0000000,137160.0000000,134640.0000000,134810.0000000,1183169
SPFB.RTS,D,20140127,000000,134800.0000000,135800.0000000,133060.0000000,134200.0000000,1174169
SPFB.RTS,D,20140128,000000,134190.0000000,135440.0000000,132720.0000000,133690.0000000,1045202
SPFB.RTS,D,20140129,000000,133730.0000000,135790.0000000,130100.0000000,131330.0000000,1760461
SPFB.RTS,D,20140130,000000,131300.0000000,132600.0000000,128390.0000000,131800.0000000,1453471
SPFB.RTS,D,20140131,000000,131760.0000000,132350.0000000,129210.0000000,131530.0000000,1310816
SPFB.RTS,D,20140203,000000,131320.0000000,131320.0000000,126820.0000000,127100.0000000,1220237
SPFB.RTS,D,20140204,000000,127150.0000000,130230.0000000,126530.0000000,130100.0000000,1060158
SPFB.RTS,D,20140205,000000,130040.0000000,132360.0000000,129420.0000000,131970.0000000,1212871
SPFB.RTS,D,20140206,000000,131980.0000000,134410.0000000,131770.0000000,134070.0000000,960285
SPFB.RTS,D,20140207,000000,134150.0000000,135020.0000000,133210.0000000,134350.0000000,1051594
SPFB.RTS,D,20140210,000000,134430.0000000,134750.0000000,132750.0000000,133350.0000000,708641
SPFB.RTS,D,20140211,000000,133440.0000000,135180.0000000,133310.0000000,135020.0000000,932370
SPFB.RTS,D,20140212,000000,135050.0000000,136200.0000000,134710.0000000,135280.0000000,876773
SPFB.RTS,D,20140213,000000,135250.0000000,135250.0000000,131800.0000000,133680.0000000,1170356
SPFB.RTS,D,20140214,000000,133670.0000000,135360.0000000,132160.0000000,135330.0000000,1105248
SPFB.RTS,D,20140217,000000,135250.0000000,136250.0000000,134480.0000000,134970.0000000,823877
SPFB.RTS,D,20140218,000000,134970.0000000,135650.0000000,133560.0000000,133750.0000000,866713
SPFB.RTS,D,20140219,000000,133690.0000000,133770.0000000,129410.0000000,129580.0000000,1412931
SPFB.RTS,D,20140220,000000,129570.0000000,130700.0000000,128530.0000000,130690.0000000,1076566
SPFB.RTS,D,20140221,000000,130700.0000000,132200.0000000,130250.0000000,131720.0000000,954348
SPFB.RTS,D,20140224,000000,131710.0000000,132790.0000000,130950.0000000,132770.0000000,834932
SPFB.RTS,D,20140225,000000,132710.0000000,132710.0000000,129820.0000000,130250.0000000,985799
SPFB.RTS,D,20140226,000000,130300.0000000,130690.0000000,127830.0000000,128010.0000000,1033239
SPFB.RTS,D,20140227,000000,128020.0000000,129040.0000000,123930.0000000,126320.0000000,1736224
SPFB.RTS,D,20140228,000000,126210.0000000,126900.0000000,124050.0000000,125660.0000000,1523049
SPFB.RTS,D,20140303,000000,125560.0000000,125560.0000000,104020.0000000,114180.0000000,1571627
SPFB.RTS,D,20140304,000000,114190.0000000,118900.0000000,113260.0000000,117590.0000000,1370202
SPFB.RTS,D,20140305,000000,117670.0000000,118890.0000000,115200.0000000,117590.0000000,918040
SPFB.RTS,D,20140306,000000,117650.0000000,119460.0000000,112100.0000000,115060.0000000,1173987
SPFB.RTS,D,20140307,000000,115100.0000000,117870.0000000,113310.0000000,113540.0000000,894510
SPFB.RTS,D,20140311,000000,112950.0000000,114440.0000000,109870.0000000,110500.0000000,135390
SPFB.RTS,D,20140312,000000,110550.0000000,111000.0000000,107450.0000000,107850.0000000,174736
SPFB.RTS,D,20140313,000000,107980.0000000,109380.0000000,101000.0000000,101850.0000000,415123
SPFB.RTS,D,20140314,000000,101900.0000000,105230.0000000,98830.0000000,104650.0000000,709781
SPFB.RTS,D,20140317,000000,104660.0000000,109490.0000000,102720.0000000,108800.0000000,1605904
SPFB.RTS,D,20140318,000000,108790.0000000,114510.0000000,106840.0000000,113390.0000000,1580815
SPFB.RTS,D,20140319,000000,113300.0000000,114860.0000000,110260.0000000,111030.0000000,1282830
SPFB.RTS,D,20140320,000000,111030.0000000,113120.0000000,107100.0000000,107500.0000000,1218125
SPFB.RTS,D,20140321,000000,107610.0000000,111740.0000000,105940.0000000,110410.0000000,1491076
SPFB.RTS,D,20140324,000000,110300.0000000,113760.0000000,108810.0000000,109760.0000000,1088201
SPFB.RTS,D,20140325,000000,109750.0000000,115400.0000000,109290.0000000,114690.0000000,1250802
SPFB.RTS,D,20140326,000000,114690.0000000,118960.0000000,114690.0000000,116380.0000000,1265987
SPFB.RTS,D,20140327,000000,116390.0000000,117380.0000000,114360.0000000,115920.0000000,1054671
SPFB.RTS,D,20140328,000000,115990.0000000,117590.0000000,114250.0000000,114260.0000000,1051067
SPFB.RTS,D,20140331,000000,114400.0000000,120140.0000000,114400.0000000,120040.0000000,1085169
SPFB.RTS,D,20140401,000000,120050.0000000,121930.0000000,119410.0000000,120910.0000000,937186
SPFB.RTS,D,20140402,000000,121000.0000000,121530.0000000,118500.0000000,120350.0000000,802016
SPFB.RTS,D,20140403,000000,120260.0000000,120590.0000000,117430.0000000,118430.0000000,884246
SPFB.RTS,D,20140404,000000,118440.0000000,121830.0000000,118000.0000000,119240.0000000,1051094
SPFB.RTS,D,20140407,000000,119160.0000000,119270.0000000,114320.0000000,115970.0000000,1266498
SPFB.RTS,D,20140408,000000,115970.0000000,116700.0000000,114620.0000000,115850.0000000,1103821
SPFB.RTS,D,20140409,000000,115840.0000000,116320.0000000,113930.0000000,115980.0000000,984373
SPFB.RTS,D,20140410,000000,115950.0000000,117650.0000000,115280.0000000,115530.0000000,1090123
SPFB.RTS,D,20140411,000000,115520.0000000,118160.0000000,114820.0000000,117290.0000000,1045040
SPFB.RTS,D,20140414,000000,117150.0000000,117150.0000000,113070.0000000,113960.0000000,1113465
SPFB.RTS,D,20140415,000000,113960.0000000,115080.0000000,108930.0000000,110250.0000000,1268120
SPFB.RTS,D,20140416,000000,110260.0000000,112890.0000000,109710.0000000,112570.0000000,1164317
SPFB.RTS,D,20140417,000000,112450.0000000,118500.0000000,111610.0000000,118200.0000000,1305831
SPFB.RTS,D,20140418,000000,118180.0000000,118480.0000000,116550.0000000,116920.0000000,506592
SPFB.RTS,D,20140421,000000,116850.0000000,117290.0000000,113450.0000000,114150.0000000,790136
SPFB.RTS,D,20140422,000000,114130.0000000,115300.0000000,113100.0000000,113710.0000000,912577
SPFB.RTS,D,20140423,000000,113830.0000000,114770.0000000,112660.0000000,113620.0000000,921105
SPFB.RTS,D,20140424,000000,113680.0000000,114220.0000000,109250.0000000,110500.0000000,1232142
SPFB.RTS,D,20140425,000000,110350.0000000,110350.0000000,106180.0000000,106710.0000000,1226594
SPFB.RTS,D,20140428,000000,106770.0000000,112720.0000000,105650.0000000,112310.0000000,1674335
SPFB.RTS,D,20140429,000000,112490.0000000,113400.0000000,110840.0000000,111970.0000000,1044320
SPFB.RTS,D,20140430,000000,111820.0000000,111820.0000000,109610.0000000,111100.0000000,807097
SPFB.RTS,D,20140502,000000,111060.0000000,111060.0000000,109150.0000000,109700.0000000,492285
SPFB.RTS,D,20140505,000000,109560.0000000,110500.0000000,108430.0000000,110010.0000000,630832
SPFB.RTS,D,20140506,000000,110010.0000000,114460.0000000,110010.0000000,113120.0000000,906096
SPFB.RTS,D,20140507,000000,113100.0000000,121270.0000000,112650.0000000,119710.0000000,1543639
SPFB.RTS,D,20140508,000000,119780.0000000,121770.0000000,118200.0000000,120350.0000000,1145417
SPFB.RTS,D,20140512,000000,120240.0000000,121630.0000000,118920.0000000,120690.0000000,998795
SPFB.RTS,D,20140513,000000,120720.0000000,123730.0000000,120720.0000000,122150.0000000,997810
SPFB.RTS,D,20140514,000000,122220.0000000,124700.0000000,121670.0000000,123590.0000000,819667
SPFB.RTS,D,20140515,000000,123590.0000000,124570.0000000,121960.0000000,122550.0000000,833355
SPFB.RTS,D,20140516,000000,122500.0000000,124500.0000000,121450.0000000,123860.0000000,747669
SPFB.RTS,D,20140519,000000,123830.0000000,127610.0000000,123600.0000000,127210.0000000,827522
SPFB.RTS,D,20140520,000000,127150.0000000,129710.0000000,125960.0000000,129090.0000000,1006368
SPFB.RTS,D,20140521,000000,128980.0000000,131170.0000000,127250.0000000,130410.0000000,1102806
SPFB.RTS,D,20140522,000000,130430.0000000,131000.0000000,128350.0000000,129200.0000000,747359
SPFB.RTS,D,20140523,000000,129210.0000000,131880.0000000,128800.0000000,130720.0000000,768778
SPFB.RTS,D,20140526,000000,130800.0000000,133150.0000000,130470.0000000,131180.0000000,617916
SPFB.RTS,D,20140527,000000,131250.0000000,131620.0000000,126750.0000000,127720.0000000,914599
SPFB.RTS,D,20140528,000000,127810.0000000,128660.0000000,126370.0000000,128310.0000000,767279
SPFB.RTS,D,20140529,000000,128450.0000000,130300.0000000,127810.0000000,129770.0000000,764382
SPFB.RTS,D,20140530,000000,129740.0000000,129840.0000000,127710.0000000,128260.0000000,627410
SPFB.RTS,D,20140602,000000,128270.0000000,131690.0000000,125760.0000000,129280.0000000,946329
SPFB.RTS,D,20140603,000000,129250.0000000,131810.0000000,128450.0000000,131050.0000000,760004
SPFB.RTS,D,20140604,000000,131030.0000000,131570.0000000,129450.0000000,131190.0000000,615935
SPFB.RTS,D,20140605,000000,131150.0000000,133090.0000000,130900.0000000,132150.0000000,891636
SPFB.RTS,D,20140606,000000,132150.0000000,135050.0000000,130540.0000000,134560.0000000,860498
SPFB.RTS,D,20140609,000000,134590.0000000,136350.0000000,134290.0000000,135060.0000000,637164
SPFB.RTS,D,20140610,000000,134980.0000000,135600.0000000,130300.0000000,130840.0000000,562198
SPFB.RTS,D,20140611,000000,130820.0000000,131970.0000000,129960.0000000,131600.0000000,189119
SPFB.RTS,D,20140613,000000,131370.0000000,132190.0000000,128470.0000000,129380.0000000,156838
SPFB.RTS,D,20140616,000000,129360.0000000,130680.0000000,127150.0000000,129670.0000000,861151
SPFB.RTS,D,20140617,000000,129720.0000000,130370.0000000,128110.0000000,129170.0000000,713828
SPFB.RTS,D,20140618,000000,129180.0000000,133090.0000000,128800.0000000,132920.0000000,892604
SPFB.RTS,D,20140619,000000,132830.0000000,133810.0000000,131150.0000000,131740.0000000,700286
SPFB.RTS,D,20140620,000000,131730.0000000,132100.0000000,129940.0000000,131100.0000000,575298
SPFB.RTS,D,20140623,000000,131120.0000000,133150.0000000,130710.0000000,132620.0000000,775269
SPFB.RTS,D,20140624,000000,132580.0000000,137650.0000000,132530.0000000,135960.0000000,946343
SPFB.RTS,D,20140625,000000,135920.0000000,136060.0000000,132510.0000000,133560.0000000,829462
SPFB.RTS,D,20140626,000000,133550.0000000,133920.0000000,131290.0000000,132610.0000000,813807
SPFB.RTS,D,20140627,000000,132550.0000000,133820.0000000,131760.0000000,132570.0000000,617987
SPFB.RTS,D,20140630,000000,132640.0000000,132830.0000000,130210.0000000,131060.0000000,582698
SPFB.RTS,D,20140701,000000,130950.0000000,131680.0000000,129170.0000000,130990.0000000,603304
SPFB.RTS,D,20140702,000000,130980.0000000,134950.0000000,130800.0000000,134650.0000000,737030
SPFB.RTS,D,20140703,000000,134650.0000000,135720.0000000,133620.0000000,134440.0000000,571724
SPFB.RTS,D,20140704,000000,134450.0000000,134770.0000000,129840.0000000,131770.0000000,600820
SPFB.RTS,D,20140707,000000,131720.0000000,135050.0000000,131010.0000000,134650.0000000,663158
SPFB.RTS,D,20140708,000000,134600.0000000,137380.0000000,133950.0000000,134760.0000000,799298
SPFB.RTS,D,20140709,000000,134800.0000000,137260.0000000,134120.0000000,136850.0000000,792656
SPFB.RTS,D,20140710,000000,136890.0000000,138430.0000000,132630.0000000,134700.0000000,1007459
SPFB.RTS,D,20140711,000000,134650.0000000,135450.0000000,133250.0000000,134560.0000000,675294
SPFB.RTS,D,20140714,000000,134520.0000000,134860.0000000,132470.0000000,133200.0000000,583626
SPFB.RTS,D,20140715,000000,133130.0000000,134230.0000000,131800.0000000,132250.0000000,697969
SPFB.RTS,D,20140716,000000,132220.0000000,134690.0000000,131760.0000000,133950.0000000,879884
SPFB.RTS,D,20140717,000000,133870.0000000,133870.0000000,124060.0000000,124420.0000000,1295946
SPFB.RTS,D,20140718,000000,124250.0000000,127040.0000000,124250.0000000,126230.0000000,885637
SPFB.RTS,D,20140721,000000,126210.0000000,126280.0000000,121810.0000000,123590.0000000,898213
SPFB.RTS,D,20140722,000000,123600.0000000,126750.0000000,123540.0000000,125620.0000000,948460
SPFB.RTS,D,20140723,000000,125640.0000000,127450.0000000,124760.0000000,125310.0000000,752603
SPFB.RTS,D,20140724,000000,125220.0000000,127520.0000000,124010.0000000,124920.0000000,816939
SPFB.RTS,D,20140725,000000,124940.0000000,125450.0000000,123120.0000000,123200.0000000,738150
SPFB.RTS,D,20140728,000000,123160.0000000,123160.0000000,119540.0000000,120700.0000000,821054
SPFB.RTS,D,20140729,000000,120520.0000000,121850.0000000,118250.0000000,118700.0000000,1003565
SPFB.RTS,D,20140730,000000,118700.0000000,123460.0000000,118050.0000000,121900.0000000,1175767
SPFB.RTS,D,20140731,000000,121870.0000000,123690.0000000,119790.0000000,120350.0000000,843386
SPFB.RTS,D,20140801,000000,120260.0000000,120900.0000000,118720.0000000,120100.0000000,841860
SPFB.RTS,D,20140804,000000,120150.0000000,121930.0000000,119280.0000000,121380.0000000,670782
SPFB.RTS,D,20140805,000000,121350.0000000,121350.0000000,117280.0000000,117700.0000000,816081
SPFB.RTS,D,20140806,000000,117670.0000000,118330.0000000,114160.0000000,114550.0000000,1044709
SPFB.RTS,D,20140807,000000,114650.0000000,116040.0000000,112830.0000000,115490.0000000,1140340
SPFB.RTS,D,20140808,000000,115330.0000000,118740.0000000,114220.0000000,118590.0000000,1038571
SPFB.RTS,D,20140811,000000,118600.0000000,120540.0000000,118360.0000000,120230.0000000,822441
SPFB.RTS,D,20140812,000000,120070.0000000,120720.0000000,118610.0000000,119460.0000000,817874
SPFB.RTS,D,20140813,000000,119420.0000000,122200.0000000,119020.0000000,121270.0000000,851068
SPFB.RTS,D,20140814,000000,121260.0000000,123580.0000000,121100.0000000,122500.0000000,808278
SPFB.RTS,D,20140815,000000,122510.0000000,124700.0000000,120760.0000000,122100.0000000,1022765
SPFB.RTS,D,20140818,000000,122120.0000000,124650.0000000,122120.0000000,124250.0000000,544246
SPFB.RTS,D,20140819,000000,124350.0000000,125680.0000000,124130.0000000,125320.0000000,639495
SPFB.RTS,D,20140820,000000,125320.0000000,125910.0000000,124160.0000000,125250.0000000,613687
SPFB.RTS,D,20140821,000000,125250.0000000,127800.0000000,125020.0000000,127530.0000000,714340
SPFB.RTS,D,20140822,000000,127530.0000000,127890.0000000,124520.0000000,125230.0000000,885041
SPFB.RTS,D,20140825,000000,125250.0000000,127420.0000000,125250.0000000,127280.0000000,483727
SPFB.RTS,D,20140826,000000,127250.0000000,127360.0000000,125270.0000000,126480.0000000,661859
SPFB.RTS,D,20140827,000000,126610.0000000,127400.0000000,125540.0000000,125740.0000000,614746
SPFB.RTS,D,20140828,000000,125730.0000000,125820.0000000,121060.0000000,121690.0000000,1153491
SPFB.RTS,D,20140829,000000,121560.0000000,122150.0000000,118200.0000000,118810.0000000,942837
SPFB.RTS,D,20140901,000000,118820.0000000,119820.0000000,116440.0000000,116970.0000000,1053830
SPFB.RTS,D,20140902,000000,116990.0000000,118150.0000000,116360.0000000,117450.0000000,701911
SPFB.RTS,D,20140903,000000,117490.0000000,124500.0000000,117490.0000000,124290.0000000,1492275
SPFB.RTS,D,20140904,000000,124220.0000000,124930.0000000,122620.0000000,123000.0000000,928226
SPFB.RTS,D,20140905,000000,123070.0000000,127260.0000000,123000.0000000,125930.0000000,1111653
SPFB.RTS,D,20140908,000000,125930.0000000,126410.0000000,123750.0000000,124940.0000000,924999
SPFB.RTS,D,20140909,000000,124860.0000000,125840.0000000,123320.0000000,123720.0000000,679550
SPFB.RTS,D,20140910,000000,121770.0000000,123770.0000000,121480.0000000,123300.0000000,113458
SPFB.RTS,D,20140911,000000,123300.0000000,123350.0000000,119290.0000000,119900.0000000,168033
SPFB.RTS,D,20140912,000000,119720.0000000,120800.0000000,118550.0000000,120330.0000000,285368
SPFB.RTS,D,20140915,000000,120230.0000000,120230.0000000,117440.0000000,117800.0000000,743532
SPFB.RTS,D,20140916,000000,117800.0000000,121810.0000000,116820.0000000,120030.0000000,962877
SPFB.RTS,D,20140917,000000,120030.0000000,120030.0000000,117000.0000000,117560.0000000,928378
SPFB.RTS,D,20140918,000000,117510.0000000,118760.0000000,115450.0000000,116540.0000000,774950
SPFB.RTS,D,20140919,000000,116580.0000000,118420.0000000,115050.0000000,115730.0000000,945134
SPFB.RTS,D,20140922,000000,115690.0000000,116470.0000000,113390.0000000,113950.0000000,675944
SPFB.RTS,D,20140923,000000,113970.0000000,116650.0000000,113950.0000000,116170.0000000,723235
SPFB.RTS,D,20140924,000000,116180.0000000,118840.0000000,116180.0000000,118690.0000000,752645
SPFB.RTS,D,20140925,000000,118600.0000000,118850.0000000,115220.0000000,115800.0000000,722581
SPFB.RTS,D,20140926,000000,115650.0000000,116320.0000000,113800.0000000,115450.0000000,688406
SPFB.RTS,D,20140929,000000,115380.0000000,115670.0000000,111030.0000000,111760.0000000,791904
SPFB.RTS,D,20140930,000000,111870.0000000,113200.0000000,109900.0000000,110510.0000000,970361
SPFB.RTS,D,20141001,000000,110410.0000000,112550.0000000,108860.0000000,109300.0000000,820756
SPFB.RTS,D,20141002,000000,109340.0000000,110610.0000000,107070.0000000,109000.0000000,937259
SPFB.RTS,D,20141003,000000,109000.0000000,109640.0000000,107710.0000000,109100.0000000,673915
SPFB.RTS,D,20141006,000000,109160.0000000,111700.0000000,108710.0000000,111300.0000000,853901
SPFB.RTS,D,20141007,000000,111260.0000000,111900.0000000,108320.0000000,108510.0000000,724921
SPFB.RTS,D,20141008,000000,108490.0000000,109360.0000000,106240.0000000,109360.0000000,851253
SPFB.RTS,D,20141009,000000,109370.0000000,110330.0000000,106540.0000000,106810.0000000,1025606
SPFB.RTS,D,20141010,000000,106790.0000000,106790.0000000,104690.0000000,105640.0000000,965067
SPFB.RTS,D,20141013,000000,105590.0000000,108020.0000000,105000.0000000,106420.0000000,945936
SPFB.RTS,D,20141014,000000,106450.0000000,108450.0000000,105350.0000000,105840.0000000,947176
SPFB.RTS,D,20141015,000000,105930.0000000,107190.0000000,104500.0000000,106790.0000000,1005644
SPFB.RTS,D,20141016,000000,106650.0000000,107390.0000000,102810.0000000,104770.0000000,1308532
SPFB.RTS,D,20141017,000000,104760.0000000,108630.0000000,104040.0000000,106670.0000000,1104805
SPFB.RTS,D,20141020,000000,106730.0000000,107350.0000000,104050.0000000,104910.0000000,794601
SPFB.RTS,D,20141021,000000,104900.0000000,106340.0000000,103510.0000000,105740.0000000,789445
SPFB.RTS,D,20141022,000000,105850.0000000,106530.0000000,102500.0000000,103050.0000000,854584
SPFB.RTS,D,20141023,000000,103170.0000000,103620.0000000,101390.0000000,102780.0000000,993683
SPFB.RTS,D,20141024,000000,102770.0000000,105230.0000000,101740.0000000,104900.0000000,735544
SPFB.RTS,D,20141027,000000,104930.0000000,105440.0000000,102500.0000000,103490.0000000,903230
SPFB.RTS,D,20141028,000000,103560.0000000,105530.0000000,103100.0000000,104810.0000000,723679
SPFB.RTS,D,20141029,000000,104790.0000000,105850.0000000,103500.0000000,103920.0000000,908257
SPFB.RTS,D,20141030,000000,103910.0000000,110140.0000000,103150.0000000,108940.0000000,1316873
SPFB.RTS,D,20141031,000000,109020.0000000,111250.0000000,107150.0000000,107450.0000000,1101166
SPFB.RTS,D,20141103,000000,107400.0000000,108390.0000000,105730.0000000,105800.0000000,483035
SPFB.RTS,D,20141105,000000,105770.0000000,106330.0000000,102700.0000000,104840.0000000,991477
SPFB.RTS,D,20141106,000000,104770.0000000,105300.0000000,99650.0000000,100260.0000000,975185
SPFB.RTS,D,20141107,000000,100210.0000000,102400.0000000,97200.0000000,100960.0000000,1349317
SPFB.RTS,D,20141110,000000,101000.0000000,105010.0000000,101000.0000000,103370.0000000,891860
SPFB.RTS,D,20141111,000000,103450.0000000,104390.0000000,101330.0000000,102700.0000000,857645
SPFB.RTS,D,20141112,000000,102750.0000000,104060.0000000,101710.0000000,103460.0000000,739991
SPFB.RTS,D,20141113,000000,103270.0000000,104000.0000000,98960.0000000,99540.0000000,817703
SPFB.RTS,D,20141114,000000,99540.0000000,100480.0000000,97760.0000000,100180.0000000,757579
SPFB.RTS,D,20141117,000000,100130.0000000,101200.0000000,98510.0000000,100170.0000000,665336
SPFB.RTS,D,20141118,000000,100170.0000000,102410.0000000,99880.0000000,101050.0000000,693454
SPFB.RTS,D,20141119,000000,101050.0000000,102800.0000000,100720.0000000,101860.0000000,623476
SPFB.RTS,D,20141120,000000,101950.0000000,104040.0000000,101780.0000000,103510.0000000,673336
SPFB.RTS,D,20141121,000000,103570.0000000,106070.0000000,103570.0000000,105630.0000000,856529
SPFB.RTS,D,20141124,000000,105670.0000000,108340.0000000,105670.0000000,106650.0000000,763967
SPFB.RTS,D,20141125,000000,106650.0000000,107350.0000000,103270.0000000,103410.0000000,732788
SPFB.RTS,D,20141126,000000,103270.0000000,103940.0000000,101510.0000000,101670.0000000,748231
SPFB.RTS,D,20141127,000000,101630.0000000,103750.0000000,97560.0000000,97710.0000000,1145807
SPFB.RTS,D,20141128,000000,97670.0000000,98400.0000000,94870.0000000,94890.0000000,1012830
SPFB.RTS,D,20141201,000000,94890.0000000,97690.0000000,92250.0000000,97420.0000000,1349543
SPFB.RTS,D,20141202,000000,97630.0000000,98400.0000000,91530.0000000,92560.0000000,1243267
SPFB.RTS,D,20141203,000000,92600.0000000,96150.0000000,91070.0000000,94430.0000000,1130287
SPFB.RTS,D,20141204,000000,94490.0000000,97050.0000000,91120.0000000,91690.0000000,1183729
SPFB.RTS,D,20141205,000000,91690.0000000,94000.0000000,89560.0000000,91750.0000000,940406
SPFB.RTS,D,20141208,000000,91640.0000000,91740.0000000,86230.0000000,86910.0000000,1099087
SPFB.RTS,D,20141209,000000,86900.0000000,86990.0000000,84200.0000000,86550.0000000,929455
SPFB.RTS,D,20141210,000000,84600.0000000,86160.0000000,82540.0000000,83100.0000000,116682
SPFB.RTS,D,20141211,000000,83320.0000000,83920.0000000,78460.0000000,78460.0000000,174137
SPFB.RTS,D,20141212,000000,78460.0000000,79740.0000000,75550.0000000,76280.0000000,347066
SPFB.RTS,D,20141215,000000,76300.0000000,78140.0000000,65800.0000000,66970.0000000,1238915
SPFB.RTS,D,20141216,000000,67100.0000000,77000.0000000,55550.0000000,67390.0000000,1347715
SPFB.RTS,D,20141217,000000,67390.0000000,74750.0000000,60530.0000000,73790.0000000,1025872
SPFB.RTS,D,20141218,000000,73910.0000000,76000.0000000,68460.0000000,70560.0000000,1048076
SPFB.RTS,D,20141219,000000,70600.0000000,76550.0000000,69520.0000000,76510.0000000,726005
SPFB.RTS,D,20141222,000000,76590.0000000,83240.0000000,76590.0000000,79810.0000000,878292
SPFB.RTS,D,20141223,000000,79850.0000000,82890.0000000,75360.0000000,77820.0000000,817899
SPFB.RTS,D,20141224,000000,77980.0000000,80390.0000000,76520.0000000,79320.0000000,534531
SPFB.RTS,D,20141225,000000,79450.0000000,82860.0000000,78870.0000000,81860.0000000,402666
